goldie's_fern%1:20:00::	goldie-s_fern%1:20:00::
goldie's_shield_fern%1:20:00::	goldie-s_shield_fern%1:20:00::
goldie's_wood_fern%1:20:00::	goldie-s_wood_fern%1:20:00::
golgi's_cell%1:08:00::	golgi-s_cell%1:08:00::
governor's_plum%1:20:00::	governor-s_plum%1:20:00::
governor's_race%1:11:00::	governor-s_race%1:11:00::
gram's_method%1:04:00::	gram-s_method%1:04:00::
gram's_procedure%1:04:00::	gram-s_procedure%1:04:00::
gram's_stain%1:04:00::	gram-s_stain%1:04:00::
granny's_bonnets%1:20:00::	granny-s_bonnets%1:20:00::
graves'_disease%1:26:00::	graves-_disease%1:26:00::
great_solomon's-seal%1:20:00::	great_solomon-s-seal%1:20:00::
great_st_john's_wort%1:20:00::	great_st_john-s_wort%1:20:00::
green_adder's_mouth%1:20:00::	green_adder-s_mouth%1:20:00::
gresham's_law%1:09:00::	gresham-s_law%1:09:00::
grevy's_zebra%1:05:00::	grevy-s_zebra%1:05:00::
grimes'_golden%1:13:00::	grimes-_golden%1:13:00::
grimm's_law%1:09:00::	grimm-s_law%1:09:00::
gunter's_chain%1:23:00::	gunter-s_chain%1:23:00::
hadrian's_wall%1:15:00::	hadrian-s_wall%1:15:00::
hair's-breadth%1:23:00::	hair-s-breadth%1:23:00::
hallowe'en%1:28:00::	hallowe-en%1:28:00::
hall's_honeysuckle%1:20:00::	hall-s_honeysuckle%1:20:00::
hangman's_halter%1:06:00::	hangman-s_halter%1:06:00::
hangman's_rope%1:06:00::	hangman-s_rope%1:06:00::
hansen's_disease%1:26:00::	hansen-s_disease%1:26:00::
ha'penny%1:21:00::	ha-penny%1:21:00::
ha'p'orth%1:23:00::	ha-p-orth%1:23:00::
hare's-foot_bristle_fern%1:20:00::	hare-s-foot_bristle_fern%1:20:00::
hare's-foot_fern%1:20:00::	hare-s-foot_fern%1:20:00::
hart's-tongue%1:20:00::	hart-s-tongue%1:20:00::
hart's-tongue%1:20:02::	hart-s-tongue%1:20:02::
hart's-tongue_fern%1:20:01::	hart-s-tongue_fern%1:20:01::
hart's-tongue_fern%1:20:02::	hart-s-tongue_fern%1:20:02::
hart's-tongue_fern%1:20:03::	hart-s-tongue_fern%1:20:03::
hashimoto's_disease%1:26:00::	hashimoto-s_disease%1:26:00::
hawk's-beard%1:20:00::	hawk-s-beard%1:20:00::
hawk's-beards%1:20:00::	hawk-s-beards%1:20:00::
hell's_half_acre%1:15:00::	hell-s_half_acre%1:15:00::
hell's_kitchen%1:15:00::	hell-s_kitchen%1:15:00::
henry's_law%1:09:00::	henry-s_law%1:09:00::
hercules'-club%1:20:01::	hercules--club%1:20:01::
hercules'-club%1:20:02::	hercules--club%1:20:02::
hercules'-clubs%1:20:01::	hercules--clubs%1:20:01::
herd's_grass%1:20:00::	herd-s_grass%1:20:00::
heron's_bill%1:20:00::	heron-s_bill%1:20:00::
hirschsprung's_disease%1:26:00::	hirschsprung-s_disease%1:26:00::
hobson's_choice%1:09:00::	hobson-s_choice%1:09:00::
hodgkin's_disease%1:26:00::	hodgkin-s_disease%1:26:00::
hold_one's_own%2:41:00::	hold_one-s_own%2:41:00::
hold_one's_own%2:42:00::	hold_one-s_own%2:42:00::
holy_innocents'_day%1:28:00::	holy_innocents-_day%1:28:00::
hooded_ladies'_tresses%1:20:00::	hooded_ladies-_tresses%1:20:00::
hooker's_green%1:27:00::	hooker-s_green%1:27:00::
hooker's_onion%1:20:00::	hooker-s_onion%1:20:00::
hooker's_orchid%1:20:00::	hooker-s_orchid%1:20:00::
hooke's_law%1:09:00::	hooke-s_law%1:09:00::
horner's_syndrome%1:26:00::	horner-s_syndrome%1:26:00::
hornet's_nest%1:17:00::	hornet-s_nest%1:17:00::
hors_d'oeuvre%1:13:00::	hors_d-oeuvre%1:13:00::
horse's_foot%1:05:00::	horse-s_foot%1:05:00::
horse's_hoof%1:05:00::	horse-s_hoof%1:05:00::
hottentot's_bread%1:20:00::	hottentot-s_bread%1:20:00::
hottentot's_bread_vine%1:20:00::	hottentot-s_bread_vine%1:20:00::
hottentot's_fig%1:20:00::	hottentot-s_fig%1:20:00::
hound's-tongue%1:20:01::	hound-s-tongue%1:20:01::
hound's-tongue%1:20:02::	hound-s-tongue%1:20:02::
hound's-tooth_check%1:06:00::	hound-s-tooth_check%1:06:00::
housemaid's_knee%1:26:00::	housemaid-s_knee%1:26:00::
how-d'ye-do%1:26:00::	how-d-ye-do%1:26:00::
hubble's_constant%1:23:00::	hubble-s_constant%1:23:00::
hubble's_law%1:09:00::	hubble-s_law%1:09:00::
humming_bird's_trumpet%1:20:00::	humming_bird-s_trumpet%1:20:00::
hundred_years'_war%1:04:00::	hundred_years-_war%1:04:00::
hunter's_chicken%1:13:00::	hunter-s_chicken%1:13:00::
hunter's_sauce%1:13:00::	hunter-s_sauce%1:13:00::
huntington's_chorea%1:26:00::	huntington-s_chorea%1:26:00::
huntington's_disease%1:26:00::	huntington-s_disease%1:26:00::
huntsman's_cup%1:20:00::	huntsman-s_cup%1:20:00::
huntsman's_cups%1:20:00::	huntsman-s_cups%1:20:00::
huntsman's_horn%1:20:00::	huntsman-s_horn%1:20:00::
huntsman's_horns%1:20:00::	huntsman-s_horns%1:20:00::
hurler's_disease%1:26:00::	hurler-s_disease%1:26:00::
hurler's_syndrome%1:26:00::	hurler-s_syndrome%1:26:00::
huygens'_principle_of_superposition%1:09:00::	huygens-_principle_of_superposition%1:09:00::
in_a_pig's_eye%4:02:00::	in_a_pig-s_eye%4:02:00::
in_everyone's_thoughts%4:02:00::	in_everyone-s_thoughts%4:02:00::
infant's-breath%1:20:00::	infant-s-breath%1:20:00::
informer's_privilege%1:07:00::	informer-s_privilege%1:07:00::
innocents'_day%1:28:00::	innocents-_day%1:28:00::
in_one's_birthday_suit%5:00:00:unclothed:00	in_one-s_birthday_suit%5:00:00:unclothed:00
in_one's_own_right%4:02:00::	in_one-s_own_right%4:02:00::
jack-o'-lantern%1:06:00::	jack-o--lantern%1:06:00::
jack-o'-lantern%1:19:00::	jack-o--lantern%1:19:00::
jacob's_ladder%1:06:00::	jacob-s_ladder%1:06:00::
jacob's_ladder%1:20:00::	jacob-s_ladder%1:20:00::
jacob's_rod%1:20:00::	jacob-s_rod%1:20:00::
jacob's_staff%1:20:00::	jacob-s_staff%1:20:00::
jacquemier's_sign%1:26:00::	jacquemier-s_sign%1:26:00::
jeanne_d'arc%1:18:00::	jeanne_d-arc%1:18:00::
jefferson_davis'_birthday%1:28:00::	jefferson_davis-_birthday%1:28:00::
jeffrey's_pine%1:20:00::	jeffrey-s_pine%1:20:00::
jehovah's_witness%1:18:00::	jehovah-s_witness%1:18:00::
jehovah's_witnesses%1:14:00::	jehovah-s_witnesses%1:14:00::
jesuit's_bark%1:20:00::	jesuit-s_bark%1:20:00::
jesuits'_nut%1:20:00::	jesuits-_nut%1:20:00::
jeu_d'esprit%1:10:00::	jeu_d-esprit%1:10:00::
jeweler's_glass%1:06:00::	jeweler-s_glass%1:06:00::
jeweler's_loupe%1:06:00::	jeweler-s_loupe%1:06:00::
jew's-ear%1:20:00::	jew-s-ear%1:20:00::
jew's-ears%1:20:00::	jew-s-ears%1:20:00::
jew's_harp%1:06:00::	jew-s_harp%1:06:00::
jews'_harp%1:06:00::	jews-_harp%1:06:00::
job's_comforter%1:18:00::	job-s_comforter%1:18:00::
job's_tears%1:20:00::	job-s_tears%1:20:00::
john_henry_o'hara%1:18:00::	john_henry_o-hara%1:18:00::
john's_cabbage%1:20:00::	john-s_cabbage%1:20:00::
jones'_penstemon%1:20:00::	jones-_penstemon%1:20:00::
joseph's_coat%1:20:01::	joseph-s_coat%1:20:01::
journalist's_privilege%1:07:00::	journalist-s_privilege%1:07:00::
judge's_robe%1:06:00::	judge-s_robe%1:06:00::
jupiter's_beard%1:20:00::	jupiter-s_beard%1:20:00::
k2'%1:17:00::	k2-%1:17:00::
kangaroo's-foot%1:20:00::	kangaroo-s-foot%1:20:00::
kaposi's_sarcoma%1:26:00::	kaposi-s_sarcoma%1:26:00::
keep_one's_distance%2:42:00::	keep_one-s_distance%2:42:00::
keep_one's_eyes_off%2:42:00::	keep_one-s_eyes_off%2:42:00::
keep_one's_eyes_open%2:39:00::	keep_one-s_eyes_open%2:39:00::
keep_one's_eyes_peeled%2:39:00::	keep_one-s_eyes_peeled%2:39:00::
keep_one's_eyes_skinned%2:39:00::	keep_one-s_eyes_skinned%2:39:00::
keep_one's_hands_off%2:42:00::	keep_one-s_hands_off%2:42:00::
keep_one's_mouth_shut%2:32:00::	keep_one-s_mouth_shut%2:32:00::
keep_one's_nose_to_the_grindstone%2:41:00::	keep_one-s_nose_to_the_grindstone%2:41:00::
keep_one's_shoulder_to_the_wheel%2:41:00::	keep_one-s_shoulder_to_the_wheel%2:41:00::
kendall's_tau%1:09:00::	kendall-s_tau%1:09:00::
kepler's_first_law%1:09:00::	kepler-s_first_law%1:09:00::
kepler's_law%1:09:00::	kepler-s_law%1:09:00::
kepler's_law_of_planetary_motion%1:09:00::	kepler-s_law_of_planetary_motion%1:09:00::
kepler's_second_law%1:09:00::	kepler-s_second_law%1:09:00::
kepler's_third_law%1:09:00::	kepler-s_third_law%1:09:00::
kernig's_sign%1:26:00::	kernig-s_sign%1:26:00::
kick_one's_heels%2:42:00::	kick_one-s_heels%2:42:00::
king's_counsel%1:18:00::	king-s_counsel%1:18:00::
king's_english%1:10:00::	king-s_english%1:10:00::
king's_evil%1:26:00::	king-s_evil%1:26:00::
king's_ransom%1:21:00::	king-s_ransom%1:21:00::
king's_spear%1:20:00::	king-s_spear%1:20:00::
kipp's_apparatus%1:06:00::	kipp-s_apparatus%1:06:00::
kirchhoff's_laws%1:09:00::	kirchhoff-s_laws%1:09:00::
klinefelter's_syndrome%1:26:00::	klinefelter-s_syndrome%1:26:00::
knight's_service%1:04:00::	knight-s_service%1:04:00::
knowlton's_cactus%1:20:00::	knowlton-s_cactus%1:20:00::
know_what's_going_on%2:31:00::	know_what-s_going_on%2:31:00::
know_what's_what%2:31:00::	know_what-s_what%2:31:00::
ko'd%5:00:00:unconscious:00	ko-d%5:00:00:unconscious:00
koplik's_spots%1:26:00::	koplik-s_spots%1:26:00::
korsakoff's_psychosis%1:26:00::	korsakoff-s_psychosis%1:26:00::
korsakoff's_syndrome%1:26:00::	korsakoff-s_syndrome%1:26:00::
korsakov's_psychosis%1:26:00::	korsakov-s_psychosis%1:26:00::
korsakov's_syndrome%1:26:00::	korsakov-s_syndrome%1:26:00::
kundt's_tube%1:06:00::	kundt-s_tube%1:06:00::
kupffer's_cell%1:08:00::	kupffer-s_cell%1:08:00::
kussmaul's_coma%1:09:00::	kussmaul-s_coma%1:09:00::
ladies'-eardrop%1:20:00::	ladies--eardrop%1:20:00::
ladies'-eardrops%1:20:00::	ladies--eardrops%1:20:00::
ladies'_man%1:18:00::	ladies-_man%1:18:00::
ladies'_room%1:06:00::	ladies-_room%1:06:00::
ladies'_slipper%1:20:00::	ladies-_slipper%1:20:00::
ladies'_tobacco%1:20:00::	ladies-_tobacco%1:20:00::
ladies'_tresses%1:20:00::	ladies-_tresses%1:20:00::
lad's_love%1:20:00::	lad-s_love%1:20:00::
lady's-eardrop%1:20:00::	lady-s-eardrop%1:20:00::
lady's-eardrops%1:20:00::	lady-s-eardrops%1:20:00::
lady's_earrings%1:20:00::	lady-s_earrings%1:20:00::
lady's-finger%1:20:00::	lady-s-finger%1:20:00::
lady's_laces%1:20:00::	lady-s_laces%1:20:00::
lady's_leek%1:20:00::	lady-s_leek%1:20:00::
lady's_maid%1:18:00::	lady-s_maid%1:18:00::
lady's_slipper%1:20:00::	lady-s_slipper%1:20:00::
lady's_smock%1:20:00::	lady-s_smock%1:20:00::
lady's_thistle%1:20:00::	lady-s_thistle%1:20:00::
lady's_tobacco%1:20:00::	lady-s_tobacco%1:20:00::
lady's_tresses%1:20:00::	lady-s_tresses%1:20:00::
lafora's_disease%1:26:00::	lafora-s_disease%1:26:00::
lag_b'omer%1:28:00::	lag_b-omer%1:28:00::
lamb's_lettuce%1:20:00::	lamb-s_lettuce%1:20:00::
lamb's-quarter%1:13:00::	lamb-s-quarter%1:13:00::
lamb's-quarters%1:20:00::	lamb-s-quarters%1:20:00::
landlord's_lien%1:21:00::	landlord-s_lien%1:21:00::
landry's_paralysis%1:26:00::	landry-s_paralysis%1:26:00::
lane's_prince_albert%1:13:00::	lane-s_prince_albert%1:13:00::
langue_d'oc%1:10:00::	langue_d-oc%1:10:00::
langue_d'oc_french%1:10:00::	langue_d-oc_french%1:10:00::
langue_d'oil%1:10:00::	langue_d-oil%1:10:00::
langue_d'oil_french%1:10:00::	langue_d-oil_french%1:10:00::
lao_people's_democratic_republic%1:15:00::	lao_people-s_democratic_republic%1:15:00::
l'aquila%1:15:00::	l-aquila%1:15:00::
large_yellow_lady's_slipper%1:20:00::	large_yellow_lady-s_slipper%1:20:00::
lawson's_cedar%1:20:00::	lawson-s_cedar%1:20:00::
lawson's_cypress%1:20:00::	lawson-s_cypress%1:20:00::
learner's_dictionary%1:10:00::	learner-s_dictionary%1:10:00::
learner's_permit%1:10:00::	learner-s_permit%1:10:00::
le_chatelier's_law%1:09:00::	le_chatelier-s_law%1:09:00::
le_chatelier's_principle%1:09:00::	le_chatelier-s_principle%1:09:00::
lee's_birthday%1:28:00::	lee-s_birthday%1:28:00::
legionnaire's_disease%1:26:00::	legionnaire-s_disease%1:26:00::
leichtlin's_camas%1:20:00::	leichtlin-s_camas%1:20:00::
l'enfant%1:18:00::	l-enfant%1:18:00::
leopard's-bane%1:20:00::	leopard-s-bane%1:20:00::
levi's%1:06:00::	levi-s%1:06:00::
leydig's_cell%1:08:00::	leydig-s_cell%1:08:00::
liam_o'flaherty%1:18:00::	liam_o-flaherty%1:18:00::
light-o'-love%1:18:00::	light-o--love%1:18:00::
lincoln's_birthday%1:28:00::	lincoln-s_birthday%1:28:00::
line_one's_pockets%2:40:00::	line_one-s_pockets%2:40:00::
lion's_beard%1:20:00::	lion-s_beard%1:20:00::
lion's-ear%1:20:00::	lion-s-ear%1:20:00::
lion's_foot%1:20:00::	lion-s_foot%1:20:00::
lizard's-tail%1:20:00::	lizard-s-tail%1:20:00::
lizard's-tail_family%1:20:00::	lizard-s-tail_family%1:20:00::
log_z's%2:29:00::	log_z-s%2:29:00::
lord's_day%1:28:00::	lord-s_day%1:28:00::
lord's_prayer%1:10:00::	lord-s_prayer%1:10:00::
lord's_supper%1:04:00::	lord-s_supper%1:04:00::
lord's_supper%1:04:01::	lord-s_supper%1:04:01::
lord's_table%1:06:00::	lord-s_table%1:06:00::
lot's_wife%1:18:00::	lot-s_wife%1:18:00::
lou_gehrig's_disease%1:26:00::	lou_gehrig-s_disease%1:26:00::
louis_d'or%1:21:00::	louis_d-or%1:21:00::
louis_d'outremer%1:18:00::	louis_d-outremer%1:18:00::
lover's_knot%1:06:00::	lover-s_knot%1:06:00::
low_st_andrew's_cross%1:20:00::	low_st_andrew-s_cross%1:20:00::
lubber's_hole%1:06:00::	lubber-s_hole%1:06:00::
lubber's_line%1:10:00::	lubber-s_line%1:10:00::
lubber's_mark%1:10:00::	lubber-s_mark%1:10:00::
lubber's_point%1:10:00::	lubber-s_point%1:10:00::
luschka's_tonsil%1:08:00::	luschka-s_tonsil%1:08:00::
ma'am%1:18:00::	ma-am%1:18:00::
machinist's_vise%1:06:00::	machinist-s_vise%1:06:00::
maitre_d'hotel%1:18:00::	maitre_d-hotel%1:18:00::
make_one's_way%2:38:00::	make_one-s_way%2:38:00::
make_up_one's_mind%2:31:00::	make_up_one-s_mind%2:31:00::
mama's_boy%1:18:00::	mama-s_boy%1:18:00::
mamma's_boy%1:18:00::	mamma-s_boy%1:18:00::
man's_body%1:08:00::	man-s_body%1:08:00::
marco_polo's_sheep%1:05:00::	marco_polo-s_sheep%1:05:00::
mare's_nest%1:26:00::	mare-s_nest%1:26:00::
mare's_tail%1:17:00::	mare-s_tail%1:17:00::
marfan's_syndrome%1:26:00::	marfan-s_syndrome%1:26:00::
marie_anne_charlotte_corday_d'armont%1:18:00::	marie_anne_charlotte_corday_d-armont%1:18:00::
mariner's_compass%1:06:00::	mariner-s_compass%1:06:00::
mariotte's_law%1:09:00::	mariotte-s_law%1:09:00::
marsh_st-john's_wort%1:20:00::	marsh_st-john-s_wort%1:20:00::
martha's_vineyard%1:15:00::	martha-s_vineyard%1:15:00::
martin_luther_king_jr's_birthday%1:28:00::	martin_luther_king_jr-s_birthday%1:28:00::
mary_flannery_o'connor%1:18:00::	mary_flannery_o-connor%1:18:00::
mason_and_dixon's_line%1:15:00::	mason_and_dixon-s_line%1:15:00::
mason's_level%1:06:00::	mason-s_level%1:06:00::
mason's_trowel%1:06:00::	mason-s_trowel%1:06:00::
master's_degree%1:10:00::	master-s_degree%1:10:00::
maule's_quince%1:20:00::	maule-s_quince%1:20:00::
maximilian's_sunflower%1:20:00::	maximilian-s_sunflower%1:20:00::
maxwell's_equations%1:10:00::	maxwell-s_equations%1:10:00::
mcardle's_disease%1:26:00::	mcardle-s_disease%1:26:00::
mcburney's_point%1:08:00::	mcburney-s_point%1:08:00::
mead's_milkweed%1:20:00::	mead-s_milkweed%1:20:00::
mechanic's_lien%1:21:00::	mechanic-s_lien%1:21:00::
meckel's_diverticulum%1:26:00::	meckel-s_diverticulum%1:26:00::
medusa's_head%1:20:01::	medusa-s_head%1:20:01::
medusa's_head%1:20:02::	medusa-s_head%1:20:02::
mendeleev's_law%1:09:00::	mendeleev-s_law%1:09:00::
mendel's_law%1:09:00::	mendel-s_law%1:09:00::
meniere's_disease%1:26:00::	meniere-s_disease%1:26:00::
men's%1:06:00::	men-s%1:06:00::
men's_furnishings%1:06:00::	men-s_furnishings%1:06:00::
men's_room%1:06:00::	men-s_room%1:06:00::
mercator's_projection%1:06:00::	mercator-s_projection%1:06:00::
midsummer's_day%1:28:00::	midsummer-s_day%1:28:00::
miller's-thumb%1:05:00::	miller-s-thumb%1:05:00::
mind's_eye%1:09:00::	mind-s_eye%1:09:00::
miner's_cat%1:05:00::	miner-s_cat%1:05:00::
miner's_lettuce%1:20:00::	miner-s_lettuce%1:20:00::
moeller's_glossitis%1:26:00::	moeller-s_glossitis%1:26:00::
molisch's_test%1:27:00::	molisch-s_test%1:27:00::
mongolian_people's_republic%1:15:00::	mongolian_people-s_republic%1:15:00::
monk's_cloth%1:06:00::	monk-s_cloth%1:06:00::
monro's_foramen%1:08:00::	monro-s_foramen%1:08:00::
montagu's_harrier%1:05:00::	montagu-s_harrier%1:05:00::
montezuma's_revenge%1:26:00::	montezuma-s_revenge%1:26:00::
montgomery's_tubercle%1:08:00::	montgomery-s_tubercle%1:08:00::
morlett's_crocodile%1:05:00::	morlett-s_crocodile%1:05:00::
morrow's_honeysuckle%1:20:00::	morrow-s_honeysuckle%1:20:00::
mother_carey's_chicken%1:05:00::	mother_carey-s_chicken%1:05:00::
mother_carey's_hen%1:05:00::	mother_carey-s_hen%1:05:00::
mother-in-law's_tongue%1:20:01::	mother-in-law-s_tongue%1:20:01::
mother-in-law's_tongue%1:20:02::	mother-in-law-s_tongue%1:20:02::
mother's_boy%1:18:00::	mother-s_boy%1:18:00::
mother's_daughter%1:18:00::	mother-s_daughter%1:18:00::
mother's_day%1:28:00::	mother-s_day%1:28:00::
mother's_milk%1:08:00::	mother-s_milk%1:08:00::
mother's_son%1:18:00::	mother-s_son%1:18:00::
mountain_four_o'clock%1:20:00::	mountain_four_o-clock%1:20:00::
mountain_lady's_slipper%1:20:00::	mountain_lady-s_slipper%1:20:00::
mouse's_nest%1:17:00::	mouse-s_nest%1:17:00::
mu'adhdhin%1:18:00::	mu-adhdhin%1:18:00::
mug's_game%1:04:00::	mug-s_game%1:04:00::
mule's_ears%1:20:00::	mule-s_ears%1:20:00::
munchausen's_syndrome%1:26:00::	munchausen-s_syndrome%1:26:00::
murphy's_law%1:10:00::	murphy-s_law%1:10:00::
naegele's_rule%1:09:00::	naegele-s_rule%1:09:00::
napier's_bones%1:06:00::	napier-s_bones%1:06:00::
napier's_rods%1:06:00::	napier-s_rods%1:06:00::
n'djamena%1:15:00::	n-djamena%1:15:00::
neat's-foot_oil%1:27:00::	neat-s-foot_oil%1:27:00::
ne'er%4:02:00::	ne-er%4:02:00::
ne'er-do-well%1:18:00::	ne-er-do-well%1:18:00::
nero's_crown%1:20:00::	nero-s_crown%1:20:00::
newton's_first_law%1:09:00::	newton-s_first_law%1:09:00::
newton's_first_law_of_motion%1:09:00::	newton-s_first_law_of_motion%1:09:00::
newton's_law%1:09:00::	newton-s_law%1:09:00::
newton's_law_of_gravitation%1:09:00::	newton-s_law_of_gravitation%1:09:00::
newton's_law_of_motion%1:09:00::	newton-s_law_of_motion%1:09:00::
newton's_second_law%1:09:00::	newton-s_second_law%1:09:00::
newton's_second_law_of_motion%1:09:00::	newton-s_second_law_of_motion%1:09:00::
newton's_theory_of_gravitation%1:09:00::	newton-s_theory_of_gravitation%1:09:00::
newton's_third_law%1:09:00::	newton-s_third_law%1:09:00::
newton's_third_law_of_motion%1:09:00::	newton-s_third_law_of_motion%1:09:00::
new_year's%1:28:00::	new_year-s%1:28:00::
new_year's_day%1:28:00::	new_year-s_day%1:28:00::
new_year's_eve%1:28:00::	new_year-s_eve%1:28:00::
no_man's_land%1:15:00::	no_man-s_land%1:15:00::
no-man's-land%1:15:00::	no-man-s-land%1:15:00::
noonan's_syndrome%1:26:00::	noonan-s_syndrome%1:26:00::
nor'-east%1:24:00::	nor--east%1:24:00::
nor'-east%4:02:00::	nor--east%4:02:00::
nor'-nor'-east%1:24:00::	nor--nor--east%1:24:00::
nor'-nor'-east%4:02:00::	nor--nor--east%4:02:00::
nor'-nor'-west%1:24:00::	nor--nor--west%1:24:00::
nor'-nor'-west%4:02:00::	nor--nor--west%4:02:00::
northern_jacob's_ladder%1:20:00::	northern_jacob-s_ladder%1:20:00::
nor'-west%1:24:00::	nor--west%1:24:00::
nor'-west%4:02:00::	nor--west%4:02:00::
n't%4:02:00::	n-t%4:02:00::
nurse's_aide%1:18:00::	nurse-s_aide%1:18:00::
nutritionist's_calorie%1:23:00::	nutritionist-s_calorie%1:23:00::
nuttall's_oak%1:20:00::	nuttall-s_oak%1:20:00::
objet_d'art%1:06:00::	objet_d-art%1:06:00::
oboe_d'amore%1:06:00::	oboe_d-amore%1:06:00::
o'brien%1:18:00::	o-brien%1:18:00::
observer's_meridian%1:15:00::	observer-s_meridian%1:15:00::
o'casey%1:18:00::	o-casey%1:18:00::
occam's_razor%1:09:00::	occam-s_razor%1:09:00::
ockham's_razor%1:09:00::	ockham-s_razor%1:09:00::
o'clock%4:02:00::	o-clock%4:02:00::
o'connor%1:18:00::	o-connor%1:18:00::
o'er%4:02:00::	o-er%4:02:00::
officer's_mess%1:06:00::	officer-s_mess%1:06:00::
off_one's_guard%5:00:00:unready:00	off_one-s_guard%5:00:00:unready:00
o'flaherty%1:18:00::	o-flaherty%1:18:00::
of_one's_own%5:00:00:personal:00	of_one-s_own%5:00:00:personal:00
o'hara%1:18:00::	o-hara%1:18:00::
ohm's_law%1:09:00::	ohm-s_law%1:09:00::
o'keeffe%1:18:00::	o-keeffe%1:18:00::
old-maid's_bonnet%1:20:00::	old-maid-s_bonnet%1:20:00::
old_man's_beard%1:20:00::	old_man-s_beard%1:20:00::
old_man's_beard%1:20:01::	old_man-s_beard%1:20:01::
old_man's_beard%1:20:02::	old_man-s_beard%1:20:02::
old_wives'_tale%1:09:00::	old_wives-_tale%1:09:00::
o'neill%1:18:00::	o-neill%1:18:00::
on_one's_guard%5:00:00:wary:00	on_one-s_guard%5:00:00:wary:00
on_one's_own%5:00:00:independent:00	on_one-s_own%5:00:00:independent:00
orphans'_asylum%1:06:00::	orphans-_asylum%1:06:00::
oscar_fingal_o'flahertie_wills_wilde%1:18:00::	oscar_fingal_o-flahertie_wills_wilde%1:18:00::
ostwald's_theory_of_indicators%1:09:00::	ostwald-s_theory_of_indicators%1:09:00::
o'toole%1:18:00::	o-toole%1:18:00::
our_lady's_bedstraw%1:20:00::	our_lady-s_bedstraw%1:20:00::
our_lady's_mild_thistle%1:20:00::	our_lady-s_mild_thistle%1:20:00::
our_lord's_candle%1:20:00::	our_lord-s_candle%1:20:00::
pa'anga%1:23:00::	pa-anga%1:23:00::
paget's_disease%1:26:00::	paget-s_disease%1:26:00::
painter's_colic%1:26:00::	painter-s_colic%1:26:00::
pallas's_cat%1:05:00::	pallas-s_cat%1:05:00::
pallas's_sandgrouse%1:05:00::	pallas-s_sandgrouse%1:05:00::
pandora's_box%1:06:00::	pandora-s_box%1:06:00::
parkinson's%1:26:00::	parkinson-s%1:26:00::
parkinson's_disease%1:26:00::	parkinson-s_disease%1:26:00::
parkinson's_law%1:10:01::	parkinson-s_law%1:10:01::
parkinson's_law%1:10:02::	parkinson-s_law%1:10:02::
parkinson's_syndrome%1:26:00::	parkinson-s_syndrome%1:26:00::
parrot's_beak%1:20:00::	parrot-s_beak%1:20:00::
parrot's_bill%1:20:00::	parrot-s_bill%1:20:00::
parry's_penstemon%1:20:00::	parry-s_penstemon%1:20:00::
parry's_pinyon%1:20:00::	parry-s_pinyon%1:20:00::
parson's_nose%1:13:00::	parson-s_nose%1:13:00::
pascal's_law%1:09:00::	pascal-s_law%1:09:00::
pascal's_law_of_fluid_pressures%1:09:00::	pascal-s_law_of_fluid_pressures%1:09:00::
patriot's_day%1:28:00::	patriot-s_day%1:28:00::
pawnbroker's_shop%1:06:00::	pawnbroker-s_shop%1:06:00::
payne's_gray%1:27:00::	payne-s_gray%1:27:00::
peasant's_revolt%1:04:00::	peasant-s_revolt%1:04:00::
penn'orth%1:23:00::	penn-orth%1:23:00::
people's_democratic_republic_of_yemen%1:15:00::	people-s_democratic_republic_of_yemen%1:15:00::
people's_party%1:14:00::	people-s_party%1:14:00::
people's_republic_of_bangladesh%1:15:00::	people-s_republic_of_bangladesh%1:15:00::
people's_republic_of_china%1:15:00::	people-s_republic_of_china%1:15:00::
people's_republic_of_kampuchea%1:15:00::	people-s_republic_of_kampuchea%1:15:00::
people's_republic_of_the_congo%1:15:00::	people-s_republic_of_the_congo%1:15:00::
pere_david's_deer%1:05:00::	pere_david-s_deer%1:05:00::
peter_o'toole%1:18:00::	peter_o-toole%1:18:00::
peter_seamus_o'toole%1:18:00::	peter_seamus_o-toole%1:18:00::
peter's_gland%1:08:00::	peter-s_gland%1:08:00::
peter's_pence%1:21:00::	peter-s_pence%1:21:00::
peyer's_patch%1:08:00::	peyer-s_patch%1:08:00::
pharaoh's_ant%1:05:00::	pharaoh-s_ant%1:05:00::
pharaoh's_chicken%1:05:00::	pharaoh-s_chicken%1:05:00::
pheasant's-eye%1:20:00::	pheasant-s-eye%1:20:00::
philibert_de_l'orme%1:18:00::	philibert_de_l-orme%1:18:00::
philosopher's_stone%1:27:00::	philosopher-s_stone%1:27:00::
philosopher's_wool%1:27:00::	philosopher-s_wool%1:27:00::
photographer's_model%1:18:00::	photographer-s_model%1:18:00::
pick's_disease%1:26:00::	pick-s_disease%1:26:00::
pierre_charles_l'enfant%1:18:00::	pierre_charles_l-enfant%1:18:00::
pig's_ears%1:20:00::	pig-s_ears%1:20:00::
pigs'_feet%1:13:00::	pigs-_feet%1:13:00::
pigs'_knuckles%1:13:00::	pigs-_knuckles%1:13:00::
pike's_peak%1:17:00::	pike-s_peak%1:17:00::
pilgrim's_journey%1:04:00::	pilgrim-s_journey%1:04:00::
pitcher's_mound%1:06:00::	pitcher-s_mound%1:06:00::
pj's%1:06:00::	pj-s%1:06:00::
planck's_constant%1:23:00::	planck-s_constant%1:23:00::
planck's_law%1:09:00::	planck-s_law%1:09:00::
